order_name,id_reversa,reverse_type,data_compra,data_entrega,data_reversa,dias_compra_ate_reversa,mes_compra,tipo,bucket
IN-4035318,ae7b94aa-f973-4d17-9ab7-c91cbc2d12c7,Troca,2026-06-01,2026-06-02,2026-06-03,2,2026-06,Troca,0–7d
IN-4190882,2015d6f3-2b90-4503-bf9a-2f765909a429,Devolução,2026-07-29,2026-07-31,2026-07-31,2,2026-07,Devolução,0–7d
IN-2813939,e14ed8a6-988e-4cf0-b699-efae4751354c,Troca,2025-09-09,2025-09-11,2025-09-11,2,2025-09,Troca,0–7d
IN-4168171,af6deda9-5d79-40df-9896-0c21fb44ea8e,Troca,2026-07-20,2026-07-22,2026-07-22,2,2026-07,Troca,0–7d
IN-3743574,735fa948-9338-4a13-a2ac-4d6eb3e70406,Troca,2026-03-11,2026-03-12,2026-03-13,2,2026-03,Troca,0–7d
IN-4064841,d038be5f-80c1-4c09-a65e-cd67b92a4900,Troca,2026-06-10,2026-06-12,2026-06-12,2,2026-06,Troca,0–7d
IN-4075183,ebd115a6-2c93-4356-a9bd-72b61e4423de,Troca,2026-06-14,2026-06-16,2026-06-16,2,2026-06,Troca,0–7d
IN-3053729,08d43113-4403-4f30-b872-62b287bd2c79,Troca,2025-11-02,2025-11-03,2025-11-04,2,2025-11,Troca,0–7d
IN-3682040,ab1be247-2e22-4766-9f3b-1c3748a19b3c,Troca,2026-02-26,2026-02-28,2026-02-28,2,2026-02,Troca,0–7d
IN-3679157,4dba25ea-f159-4571-a6be-fd84cd6a52c7,Troca,2026-02-25,2026-02-28,2026-02-27,2,2026-02,Troca,0–7d
IN-3851345,9b7a8b54-605b-45ed-a03f-a4a2736bb33b,Troca,2026-04-01,2026-04-02,2026-04-03,2,2026-04,Troca,0–7d
IN-3490222-ENTR-0226,db9c9208-8a12-41b3-9020-5e1ce692568c,Troca,2026-01-06,2026-01-08,2026-01-08,2,2026-01,Troca,0–7d
IN-3537175,cfd50850-25c7-46bb-a30b-05596d22f62f,Troca,2026-01-15,2026-01-17,2026-01-17,2,2026-01,Troca,0–7d
IN-2759791,061639bc-02f7-4440-ac73-751fac81a9b7,Troca,2025-08-27,2025-08-29,2025-08-29,2,2025-08,Troca,0–7d
IN-4079625,78c9b78d-2842-49fa-91e6-38c6f5872810,Troca,2026-06-15,2026-06-17,2026-06-17,2,2026-06,Troca,0–7d
IN-4111714,e8e9dd42-708f-445e-b45a-e264a5cdd7a9,Troca,2026-06-29,2026-07-01,2026-07-01,2,2026-06,Troca,0–7d
IN-3496448,ae6a4718-8709-454a-8d98-a4a0ea8ff6e1,Troca,2026-01-07,2026-01-09,2026-01-09,2,2026-01,Troca,0–7d
IN-4021951,ec4d064c-e90b-4b65-b8cf-d970fd8beb13,Troca,2026-05-27,2026-05-29,2026-05-29,2,2026-05,Troca,0–7d
IN-3545434,1818306a-239a-4834-a4a4-ece52da493b6,Troca,2026-01-17,2026-01-19,2026-01-19,2,2026-01,Troca,0–7d
IN-3654754,2852d82c-07e3-48c7-b534-359285ed6173,Troca,2026-02-18,2026-02-20,2026-02-20,2,2026-02,Troca,0–7d
IN-2732409,e17bcd0f-3f50-4650-b066-0cb716a4c54c,Troca,2025-08-20,2025-08-22,2025-08-22,2,2025-08,Troca,0–7d
IN-4090909,90183a20-30ab-4184-bfb8-4368296f821f,Troca,2026-06-20,2026-06-22,2026-06-22,2,2026-06,Troca,0–7d
IN-3890118,f442c4eb-2416-4b1e-8774-0fb367a1952d,Troca,2026-04-11,2026-04-13,2026-04-13,2,2026-04,Troca,0–7d
IN-2813286,f119ebd8-add0-4f94-b1d3-91438660bba4,Troca,2025-09-09,2025-09-11,2025-09-11,2,2025-09,Troca,0–7d
IN-3820836,9a3dfa2f-b5c9-451a-8239-9cea6763f81a,Troca,2026-03-26,2026-03-27,2026-03-28,2,2026-03,Troca,0–7d
IN-3898884,a4d997fc-ffd7-4cbf-be4f-ade0e6907bae,Troca,2026-04-14,2026-04-15,2026-04-16,2,2026-04,Troca,0–7d
IN-3652342,2d5a1faf-47f4-4ffb-a9b5-c64266d142dc,Devolução,2026-02-17,2026-02-18,2026-02-19,2,2026-02,Devolução,0–7d
IN-3902480,5906a747-13d7-43b2-8602-a905d9387a14,Troca,2026-04-15,2026-04-16,2026-04-17,2,2026-04,Troca,0–7d
IN-4080935,16d17b50-3f35-4b54-be46-d7e3536103e0,Troca,2026-06-16,2026-06-17,2026-06-18,2,2026-06,Troca,0–7d
IN-3594288,221a80c4-379c-4bf0-a147-b9733abd859c,Troca,2026-01-31,2026-02-02,2026-02-02,2,2026-01,Troca,0–7d
IN-3735395,3d021d16-4362-4dde-a8be-64844d99e722,Devolução,2026-03-10,2026-03-12,2026-03-12,2,2026-03,Devolução,0–7d
IN-3822005,35bec197-47e1-4737-aeb2-6ca9906cb615,Troca,2026-03-26,2026-03-27,2026-03-28,2,2026-03,Troca,0–7d
IN-3723057,4c3134ff-4a47-4581-8e75-3965d7b6eeff,Troca,2026-03-07,2026-03-09,2026-03-09,2,2026-03,Troca,0–7d
IN-3926875,61ae5f1a-b9de-45c5-a2ca-8c10c90b7921,Troca,2026-04-23,2026-04-25,2026-04-25,2,2026-04,Troca,0–7d
IN-4118051,f20ca01b-4d03-4c5f-b3dd-c5ac4fd20c29,Troca,2026-07-02,2026-07-04,2026-07-04,2,2026-07,Troca,0–7d
IN-3787303,cf5f46b6-a9da-4e9e-92da-378d9d13cdaa,Troca,2026-03-18,2026-03-19,2026-03-20,2,2026-03,Troca,0–7d
IN-3483341,a409c0f6-df70-43cd-a085-08a0b2fc2b4d,Troca,2026-01-04,2026-01-05,2026-01-06,2,2026-01,Troca,0–7d
IN-2759338,3b53f1eb-e34d-4de4-856f-1c450a08d495,Troca,2025-08-27,2025-08-29,2025-08-29,2,2025-08,Troca,0–7d
IN-3195947,f73464ae-60c9-4dd2-90de-4ceb6415224e,Devolução,2025-11-23,2025-11-24,2025-11-25,2,2025-11,Devolução,0–7d
IN-4176392,f4382fd6-06eb-4365-9304-e4e6fa18f37b,Troca,2026-07-23,2026-07-25,2026-07-25,2,2026-07,Troca,0–7d
IN-3532654-SN,2db2d7f6-e209-4764-a784-ec2f3825a704,Troca,2026-01-14,2026-01-16,2026-01-16,2,2026-01,Troca,0–7d
IN-3192859,f4a47c7e-9066-48d0-b967-63cb748669c2,Troca,2025-11-23,2025-11-25,2025-11-25,2,2025-11,Troca,0–7d
IN-3539613,ceca3ec0-1ae5-481b-9661-766fd582337b,Troca,2026-01-15,2026-01-17,2026-01-17,2,2026-01,Troca,0–7d
IN-3770520,aa6d0dee-50f3-4724-9a03-226d6d84f924,Troca,2026-03-16,2026-03-18,2026-03-18,2,2026-03,Troca,0–7d
IN-3776522,af9adf6d-d246-4354-ae2a-9645fd813b6e,Troca,2026-03-16,2026-03-18,2026-03-18,2,2026-03,Troca,0–7d
IN-3573968,21d99d20-1755-451a-8616-17bdddff2c32,Troca,2026-01-26,2026-01-27,2026-01-28,2,2026-01,Troca,0–7d
IN-2790597,f5d46cf7-f9d0-4943-ae31-c642d1366a84,Troca,2025-09-03,2025-09-05,2025-09-05,2,2025-09,Troca,0–7d
IN-4055096,3a06a23e-d5f3-48b4-9760-f6e19f9a571e,Troca,2026-06-07,2026-06-08,2026-06-09,2,2026-06,Troca,0–7d
IN-3033414,46fc50c2-0be0-46b8-8922-4bec6dbaa5b1,Devolução,2025-10-28,2025-10-29,2025-10-30,2,2025-10,Devolução,0–7d
IN-3560336,b0e28b19-fe4f-4254-97f2-d459090d6cb1,Troca,2026-01-22,2026-01-24,2026-01-24,2,2026-01,Troca,0–7d
IN-3706928,2b5fe15c-fb45-40dd-8ca2-ba52eb8095f9,Troca,2026-03-03,2026-03-05,2026-03-05,2,2026-03,Troca,0–7d
IN-2701981,d3e59a9f-6cda-49a1-87e6-51d89b16fbcd,Troca,2025-08-12,2025-08-14,2025-08-14,2,2025-08,Troca,0–7d
IN-2789801,ac04c0bb-3af1-468e-b34b-ec51a72d998d,Troca,2025-09-03,2025-09-05,2025-09-05,2,2025-09,Troca,0–7d
IN-3575254,0ea6ef0f-9ed6-4cc2-94f8-47e0c2a4be37,Troca,2026-01-26,2026-01-28,2026-01-28,2,2026-01,Troca,0–7d
IN-3813820,4b5718f1-185d-4c9e-a7d1-884a74671f86,Troca,2026-03-24,2026-03-26,2026-03-26,2,2026-03,Troca,0–7d
IN-3545979,a6128e65-0408-4012-a94d-d2a4374b6a96,Troca,2026-01-17,2026-01-19,2026-01-19,2,2026-01,Troca,0–7d
IN-3748653,63789a2f-1be6-4a5d-b0f8-e72680ed43ec,Devolução,2026-03-12,2026-03-14,2026-03-14,2,2026-03,Devolução,0–7d
IN-3491371,6ee61b75-93b2-411a-9212-f4e91cd94b78,Troca,2026-01-06,2026-01-08,2026-01-08,2,2026-01,Troca,0–7d
IN-3892652,d81c3471-00e1-4f39-b803-7ae643b3bc67,Troca,2026-04-12,2026-04-13,2026-04-14,2,2026-04,Troca,0–7d
IN-3024177-SN,5c48f278-f38e-48b4-a8f8-85acc8b6038a,Troca,2025-10-26,2025-10-27,2025-10-28,2,2025-10,Troca,0–7d
IN-4108271,bdd8b7d1-04e5-415e-9b1c-5ebf6285d120,Devolução,2026-06-28,2026-06-30,2026-06-30,2,2026-06,Devolução,0–7d
IN-3025460,4fefe850-b697-4a1a-984c-c838e323e406,Troca,2025-10-26,2025-10-27,2025-10-28,2,2025-10,Troca,0–7d
IN-3574213,87ef27d5-ec0f-4802-ba03-d676f9e9aad2,Troca,2026-01-26,2026-01-28,2026-01-28,2,2026-01,Troca,0–7d
IN-2857484,66aa9449-9d9e-4397-b85f-9801af736e21,Troca,2025-09-18,2025-09-19,2025-09-20,2,2025-09,Troca,0–7d
IN-3845497,67278d48-97d1-4525-9e0b-bb9e0d923fb5,Troca,2026-03-31,2026-04-02,2026-04-02,2,2026-03,Troca,0–7d
IN-4067380,ad22ad17-1331-4550-9c34-1ecaa765a5de,Troca,2026-06-10,2026-06-11,2026-06-12,2,2026-06,Troca,0–7d
IN-3526662,c4a7a2f2-59a3-49d3-8cb7-2f6b8a17b25b,Troca,2026-01-12,2026-01-14,2026-01-14,2,2026-01,Troca,0–7d
IN-3014790,6f19355d-a54e-4dd5-bdc8-94f99257325b,Troca,2025-10-23,2025-10-24,2025-10-25,2,2025-10,Troca,0–7d
IN-3674073,08814cf8-37bc-439c-abb4-fc00c3327221,Troca,2026-02-23,2026-02-24,2026-02-25,2,2026-02,Troca,0–7d
IN-4119267,73e38afe-786a-42b8-bb2b-9728ae63fbe1,Troca,2026-07-02,2026-07-03,2026-07-04,2,2026-07,Troca,0–7d
IN-3212312,ca09d102-9439-4dde-9e9d-78a4bec22463,Troca,2025-11-25,2025-11-26,2025-11-27,2,2025-11,Troca,0–7d
IN-2733241,33318043-0486-4a57-81d7-055448fe7057,Sem Reembolso,2025-08-20,,2025-08-22,2,2025-08,Sem reembolso,0–7d
IN-3612837,9ad784c3-b812-44dc-96ae-10383f1689af,Troca,2026-02-05,2026-02-06,2026-02-07,2,2026-02,Troca,0–7d
IN-3770611,2876cd76-9607-4603-99b7-c1268763ad55,Troca,2026-03-16,2026-03-17,2026-03-18,2,2026-03,Troca,0–7d
IN-4082781,2e6a3190-ab8e-46fb-8066-ed4da6c76bf5,Devolução,2026-06-16,2026-06-18,2026-06-18,2,2026-06,Devolução,0–7d
IN-3550949,9c028889-b6be-418a-9b32-7825097ab0fe,Troca,2026-01-19,2026-01-21,2026-01-21,2,2026-01,Troca,0–7d
IN-3173396,4ecd7f17-fdca-43f4-96c6-c22e64b87ba3,Troca,2025-11-20,2025-11-22,2025-11-22,2,2025-11,Troca,0–7d
IN-3608041,e6572134-b389-4920-ae9e-803623b4fd7a,Troca,2026-02-04,2026-02-05,2026-02-06,2,2026-02,Troca,0–7d
IN-3997823,64103333-2a14-4433-a977-07d238afb16d,Troca,2026-05-19,2026-05-21,2026-05-21,2,2026-05,Troca,0–7d
IN-3026512,ea1f59cc-c6af-4a2b-bf82-147c2682ca08,Troca,2025-10-26,2025-10-27,2025-10-28,2,2025-10,Troca,0–7d
IN-3680861,20f7485a-b4c4-4eec-a22c-3ff9d10d0fd1,Troca,2026-02-25,2026-02-27,2026-02-27,2,2026-02,Troca,0–7d
IN-3865992,ee71206e-da31-440c-961d-1239f3229422,Troca,2026-04-05,2026-04-06,2026-04-07,2,2026-04,Troca,0–7d
IN-2763008,0a992a00-74b5-41e9-8b55-5306bfe89bf3,Troca,2025-08-28,2025-08-29,2025-08-30,2,2025-08,Troca,0–7d
IN-3529868,96e82b92-005f-41ba-9577-b9186842fbc4,Troca,2026-01-13,2026-01-15,2026-01-15,2,2026-01,Troca,0–7d
IN-3020580,6e3f27b8-f926-4646-88be-aa643f18437c,Troca,2025-10-25,2025-10-27,2025-10-27,2,2025-10,Troca,0–7d
IN-3831961,ac6d1008-c1fc-41ed-9592-d0cc8a225a66,Troca,2026-03-28,2026-03-30,2026-03-30,2,2026-03,Troca,0–7d
IN-2759046,cfdd9ec3-82fc-490f-8e97-6fc875fbc92c,Devolução,2025-08-27,2025-08-29,2025-08-29,2,2025-08,Devolução,0–7d
IN-3622251,3f9120ad-5830-450b-821b-0b98451d5f39,Devolução,2026-02-08,2026-02-09,2026-02-10,2,2026-02,Devolução,0–7d
IN-3811516,ead164d7-8bfe-4d4d-8d86-967a14fe08e7,Sem Reembolso,2026-03-24,2026-03-26,2026-03-26,2,2026-03,Sem reembolso,0–7d
IN-2704612,99bb3deb-aa38-47aa-a0fa-d675f6fc6ca4,Troca,2025-08-13,2025-08-15,2025-08-15,2,2025-08,Troca,0–7d
IN-3823582,dab77a97-28a7-42d0-8501-c9a8593a517a,Troca,2026-03-26,2026-03-27,2026-03-28,2,2026-03,Troca,0–7d
IN-3962811,4c94e315-58d9-42aa-8117-0c2ea238b5f9,Troca,2026-05-06,2026-05-08,2026-05-08,2,2026-05,Troca,0–7d
IN-3626996,31824ad6-7aa1-43d9-b600-a43f1b60e323,Troca,2026-02-10,2026-02-11,2026-02-12,2,2026-02,Troca,0–7d
IN-2873043,84dbbe99-38e7-4aa8-933d-8d8e67ea83b9,Troca,2025-09-23,2025-09-25,2025-09-25,2,2025-09,Troca,0–7d
IN-3619145,404a8558-20a7-4481-8f81-31366a6f2e6a,Troca,2026-02-07,2026-02-09,2026-02-09,2,2026-02,Troca,0–7d
IN-4110546,4cb1849c-fce8-4430-b5f6-6ff24a6ecf4a,Troca,2026-06-29,2026-06-30,2026-07-01,2,2026-06,Troca,0–7d
IN-3580465,7618784c-26d2-4b68-8faa-2503c809acbd,Devolução,2026-01-27,2026-01-29,2026-01-29,2,2026-01,Devolução,0–7d
IN-3735395,219c98d3-bd1b-482b-af7f-dc6a6a6cb56e,Devolução,2026-03-10,2026-03-12,2026-03-12,2,2026-03,Devolução,0–7d
IN-3706928,81df578f-3f32-42cb-9dea-d124f269a3db,Troca,2026-03-03,2026-03-05,2026-03-05,2,2026-03,Troca,0–7d
IN-2761297,06165259-3ebd-4bc5-8256-7d66b70e5684,Troca,2025-08-27,2025-08-28,2025-08-29,2,2025-08,Troca,0–7d
IN-3847877,b81bd719-073d-41a6-b246-200ef90c9d42,Troca,2026-03-31,2026-04-02,2026-04-02,2,2026-03,Troca,0–7d
IN-4159197,20af009b-6309-4b17-815d-84076ad52ce2,Devolução,2026-07-16,2026-07-18,2026-07-18,2,2026-07,Devolução,0–7d
IN-3901499,5c24ec1e-23f0-4d0d-b388-cf373ed718a1,Troca,2026-04-14,2026-04-15,2026-04-16,2,2026-04,Troca,0–7d
IN-4153911,45eb8b52-824c-48c6-872e-f50aad77d145,Troca,2026-07-14,2026-07-16,2026-07-16,2,2026-07,Troca,0–7d
IN-3817677,6480bb44-8901-4957-aa8e-d49042e745cb,Troca,2026-03-25,2026-03-27,2026-03-27,2,2026-03,Troca,0–7d
IN-2761097,2aa67a3d-fe3d-47c8-8979-6df4e5d9df7c,Troca,2025-08-27,2025-08-29,2025-08-29,2,2025-08,Troca,0–7d
IN-3668564,a77a9348-8161-4664-8d23-d4e7b91eac80,Troca,2026-02-22,2026-02-23,2026-02-24,2,2026-02,Troca,0–7d
IN-4110238,7860f1d8-9813-4649-9e6e-7842a25620db,Troca,2026-06-29,2026-07-01,2026-07-01,2,2026-06,Troca,0–7d
IN-4002303,60645615-b853-4026-b7dd-5e75f88d9141,Troca,2026-05-20,2026-05-21,2026-05-22,2,2026-05,Troca,0–7d
IN-4099751,de8851c4-556e-40c3-a21e-3aabf9596a99,Troca,2026-06-24,2026-06-25,2026-06-26,2,2026-06,Troca,0–7d
IN-3969237,ab30d01c-e437-4869-a7df-26d85fa67955,Devolução,2026-05-08,2026-05-09,2026-05-10,2,2026-05,Devolução,0–7d
IN-3553432,4c43be8d-d898-4cf2-ae2b-45f42f1220f9,Troca,2026-01-19,2026-01-21,2026-01-21,2,2026-01,Troca,0–7d
IN-3861958,c758ca36-ed44-4267-9523-f7efe9f1fd6f,Troca,2026-04-04,2026-04-06,2026-04-06,2,2026-04,Troca,0–7d
IN-2995158,59dc9863-4f2c-462c-b92f-ff0f1d4f1b8b,Troca,2025-10-19,2025-10-20,2025-10-21,2,2025-10,Troca,0–7d
IN-4123770,daad3077-2217-43a3-a4fa-218359cf4594,Troca,2026-07-04,2026-07-06,2026-07-06,2,2026-07,Troca,0–7d
IN-3393641-SN,4d328729-2749-42c7-8321-fad2e4746bc6,Troca,2025-12-14,2025-12-16,2025-12-16,2,2025-12,Troca,0–7d
IN-3529389-ENTR-0226,80a6cc93-543d-4c33-8c80-bad977db8c39,Troca,2026-01-13,2026-01-15,2026-01-15,2,2026-01,Troca,0–7d
IN-3812956,293badeb-21aa-48ed-a239-79f6cc0dca83,Troca,2026-03-24,2026-03-26,2026-03-26,2,2026-03,Troca,0–7d
IN-4017291,9d2308b7-4bfa-4487-a00f-eb086c2c7931,Troca,2026-05-25,2026-05-26,2026-05-27,2,2026-05,Troca,0–7d
IN-3100393,88573399-1504-47db-909c-86af9ec7f893,Troca,2025-11-09,2025-11-10,2025-11-11,2,2025-11,Troca,0–7d
IN-3680186,c01e21a5-ae11-452b-9661-ff693bc146ab,Troca,2026-02-25,2026-02-27,2026-02-27,2,2026-02,Troca,0–7d
IN-3174571,e3a62b47-16ad-4187-b0e3-42ed9c694c1f,Troca,2025-11-20,2025-11-22,2025-11-22,2,2025-11,Troca,0–7d
IN-4066476,c94f8505-829b-49ca-8327-0d01d5b5df17,Troca,2026-06-10,2026-06-12,2026-06-12,2,2026-06,Troca,0–7d
IN-4084095,418d2873-d403-41e5-9e87-7e0a838a394d,Troca,2026-06-17,2026-06-19,2026-06-19,2,2026-06,Troca,0–7d
IN-2727263,a0b89de3-8673-4fd2-bb26-3c7141acc68b,Troca,2025-08-19,2025-08-21,2025-08-21,2,2025-08,Troca,0–7d
IN-3364254,64315d16-bfcc-459b-a6d8-77044d5fcea5,Troca,2025-12-09,2025-12-11,2025-12-11,2,2025-12,Troca,0–7d
IN-3580242,5c2769dd-a823-4530-b727-c7e3d50375bc,Troca,2026-01-27,2026-01-29,2026-01-29,2,2026-01,Troca,0–7d
IN-3866759,3aa04b47-f940-4aa5-963b-477c570245ba,Troca,2026-04-05,2026-04-06,2026-04-07,2,2026-04,Troca,0–7d
IN-4194877,d59e778f-8cd9-4bf3-bc76-14c51d8d4c65,Devolução,2026-07-30,2026-07-31,2026-08-01,2,2026-07,Devolução,0–7d
IN-4100794-SN,48f7ec99-cdcc-46cb-8ac9-8130045a1b3c,Troca,2026-06-25,2026-06-26,2026-06-27,2,2026-06,Troca,0–7d
IN-3673158,91be0263-83f9-438a-be76-9adc26332871,Troca,2026-02-23,2026-02-25,2026-02-25,2,2026-02,Troca,0–7d
IN-4078401,d37ff3f2-abec-4c76-bf4d-15a48e04923a,Troca,2026-06-15,2026-06-17,2026-06-17,2,2026-06,Troca,0–7d
IN-3895934,17314706-77d5-462b-90ad-c24241e15b14,Troca,2026-04-13,2026-04-15,2026-04-15,2,2026-04,Troca,0–7d
IN-3617878,cea140c6-2e1f-4396-94e5-986f0e3bd24c,Troca,2026-02-07,2026-02-10,2026-02-09,2,2026-02,Troca,0–7d
IN-4168825,e96a4c51-e790-461f-b601-3ead5b4c4434,Troca,2026-07-20,2026-07-22,2026-07-22,2,2026-07,Troca,0–7d
IN-2756758,636f0766-85fe-47f5-81d8-316469aef3c0,Troca,2025-08-26,2025-08-28,2025-08-28,2,2025-08,Troca,0–7d
IN-3630511,436e2bf2-cd25-4f66-a273-0ba522f57406,Troca,2026-02-11,2026-02-13,2026-02-13,2,2026-02,Troca,0–7d
IN-3681595,19c05915-771c-4862-ab7c-9a5bb2a4360a,Troca,2026-02-25,2026-02-27,2026-02-27,2,2026-02,Troca,0–7d
IN-2895715,7454c6bf-ddac-4177-a1f9-48781eb158d6,Troca,2025-09-30,2025-10-02,2025-10-02,2,2025-09,Troca,0–7d
IN-3125106,0742c4e4-c6ba-414d-aba1-74a5dd09b385,Troca,2025-11-12,2025-11-14,2025-11-14,2,2025-11,Troca,0–7d
IN-3432917,55eaa732-7a2b-4010-94f5-205da6c22552,Troca,2025-12-21,2025-12-23,2025-12-23,2,2025-12,Troca,0–7d
IN-3996801,a7b10998-8d6c-410a-b239-ec4717317ea8,Troca,2026-05-18,2026-05-20,2026-05-20,2,2026-05,Troca,0–7d
IN-3195165,c6b7ea5f-c42f-486f-a45e-d9233810fef8,Troca,2025-11-23,2025-11-24,2025-11-25,2,2025-11,Troca,0–7d
IN-3921384,dc006441-16d9-4f34-ac92-6cd1530d15fb,Troca,2026-04-21,2026-04-23,2026-04-23,2,2026-04,Troca,0–7d
IN-3997657-SN,db09b173-88a4-47d6-922e-10e4efd7a431,Troca,2026-05-19,2026-05-20,2026-05-21,2,2026-05,Troca,0–7d
IN-3578175,f4ccd391-8af7-41a6-80ec-8856de6e1bd0,Troca,2026-01-27,2026-01-29,2026-01-29,2,2026-01,Troca,0–7d
IN-4018743,43684273-b752-48ae-b947-6f10a373c6b7,Troca,2026-05-26,2026-05-28,2026-05-28,2,2026-05,Troca,0–7d
IN-3574792,51093f8d-7924-4664-8fba-df68308fc95d,Troca,2026-01-26,2026-01-28,2026-01-28,2,2026-01,Troca,0–7d
IN-3216690,72ac6464-a709-4815-adcb-164e1b7cde50,Troca,2025-11-26,2025-11-28,2025-11-28,2,2025-11,Troca,0–7d
IN-3767946,785a2788-26f0-4457-a840-08495479b965,Troca,2026-03-15,2026-03-16,2026-03-17,2,2026-03,Troca,0–7d
IN-4064651,ba324e0f-7439-4a27-9cfa-27a87aceecb8,Troca,2026-06-09,2026-06-10,2026-06-11,2,2026-06,Troca,0–7d
IN-2924488,b58a3f60-399e-49e9-a9e8-743e86ff3e8f,Troca,2025-10-07,2025-10-09,2025-10-09,2,2025-10,Troca,0–7d
IN-3498715,59f592b7-d501-4dbc-b6fa-de442628e9c9,Troca,2026-01-07,2026-01-09,2026-01-09,2,2026-01,Troca,0–7d
IN-4117987,ba1b44c6-add6-4f5a-ad65-139e5d379bae,Troca,2026-07-02,2026-07-03,2026-07-04,2,2026-07,Troca,0–7d
IN-3199182,010d9bb3-900c-4e94-9181-01d0380cafe2,Troca,2025-11-24,2025-11-26,2025-11-26,2,2025-11,Troca,0–7d
IN-3492140,24270279-db63-47d3-8cf7-bc393a613b77,Sem Reembolso,2026-01-06,2026-01-08,2026-01-08,2,2026-01,Sem reembolso,0–7d
IN-4127903,b7dfc063-97fb-40ee-9d5e-e3f7d5708d53,Troca,2026-07-05,2026-07-07,2026-07-07,2,2026-07,Troca,0–7d
IN-3065055,e265b9c5-af7b-41bc-bb69-44662da53386,Troca,2025-11-04,2025-11-05,2025-11-06,2,2025-11,Troca,0–7d
IN-3193009-SN,0375c569-1667-4c4c-9f5a-9790a2fd8a9b,Troca,2025-11-23,2025-11-25,2025-11-25,2,2025-11,Troca,0–7d
IN-3811857,8e6818c7-0ca6-40cc-9640-0b76283f7103,Troca,2026-03-24,2026-03-25,2026-03-26,2,2026-03,Troca,0–7d
IN-4110325,61133dbf-2741-4402-b524-cea6174582a2,Troca,2026-06-29,2026-07-01,2026-07-01,2,2026-06,Troca,0–7d
IN-2875236-SN,bcd737b1-9f24-465a-8115-f93312a53182,Troca,2025-09-23,2025-09-25,2025-09-25,2,2025-09,Troca,0–7d
IN-3533288,5a7d494b-0be9-4a24-bb71-739953ef16b5,Troca,2026-01-14,2026-01-16,2026-01-16,2,2026-01,Troca,0–7d
IN-4012345,75805350-cfe5-46a3-a27c-8fa461bb7f03,Troca,2026-05-24,2026-05-25,2026-05-26,2,2026-05,Troca,0–7d
IN-3546554,6dc13878-9153-468c-aacb-39c586ebea2a,Troca,2026-01-17,2026-01-19,2026-01-19,2,2026-01,Troca,0–7d
IN-3831032,e8e68006-efeb-47cd-b011-9b6939ec7b01,Troca,2026-03-28,2026-03-30,2026-03-30,2,2026-03,Troca,0–7d
IN-3173328,221701e5-c54e-4d03-bd74-5404df520288,Devolução,2025-11-20,2025-11-22,2025-11-22,2,2025-11,Devolução,0–7d
IN-3703722,fb9830ba-75ef-4d12-aee7-5847bdb17173,Devolução,2026-03-03,2026-03-05,2026-03-05,2,2026-03,Devolução,0–7d
IN-4085711,a4aa53ae-e3f6-430e-afc4-fdd1e519dbe4,Troca,2026-06-17,2026-06-19,2026-06-19,2,2026-06,Troca,0–7d
IN-4021913,31dd4ae8-ff77-4262-a29d-87654884deeb,Troca,2026-05-27,2026-05-29,2026-05-29,2,2026-05,Troca,0–7d
IN-3199101,23d2043a-cce4-4e18-81fb-1a17facde89f,Troca,2025-11-24,2025-11-26,2025-11-26,2,2025-11,Troca,0–7d
IN-3560099,9ddc868d-b601-4ffa-8d47-783d333c3218,Troca,2026-01-21,2026-01-23,2026-01-23,2,2026-01,Troca,0–7d
IN-3575974,4fe2b9ad-b264-495f-9b81-a3ffb7eb456f,Troca,2026-01-26,2026-01-27,2026-01-28,2,2026-01,Troca,0–7d
IN-3489225,81bed37e-941e-480d-abf7-567707acd369,Troca,2026-01-05,2026-01-07,2026-01-07,2,2026-01,Troca,0–7d
IN-3578284,25145358-009f-40a8-9483-c28a93d54276,Troca,2026-01-27,2026-01-29,2026-01-29,2,2026-01,Troca,0–7d
IN-4184510,7589aecf-1aa1-4937-ad11-44ba423275f3,Devolução,2026-07-27,2026-07-29,2026-07-29,2,2026-07,Devolução,0–7d
IN-3026831,178923f1-e3c1-4ab6-8c64-e38b6e2b30af,Troca,2025-10-27,2025-10-28,2025-10-29,2,2025-10,Troca,0–7d
IN-3495794,4825e8de-9547-4a3f-870f-3e310bb3bb21,Troca,2026-01-07,2026-01-08,2026-01-09,2,2026-01,Troca,0–7d
IN-3594284,d2ea5eb6-d272-4f91-9a8e-41bfb6890d78,Troca,2026-01-31,2026-02-02,2026-02-02,2,2026-01,Troca,0–7d
IN-3675348,398b918c-a400-47dd-9eae-8ca90c65e1a6,Troca,2026-02-24,2026-02-25,2026-02-26,2,2026-02,Troca,0–7d
IN-2782592,6f7ab583-bcc8-458e-936a-12f05fcc007b,Troca,2025-09-01,2025-09-02,2025-09-03,2,2025-09,Troca,0–7d
IN-2787197,b0317eb6-703d-4f5e-888f-da676c4fa975,Troca,2025-09-02,2025-09-03,2025-09-04,2,2025-09,Troca,0–7d
IN-3205255,2b73b1e9-f89f-48a1-8fe6-8d616e9c5349,Troca,2025-11-25,2025-11-27,2025-11-27,2,2025-11,Troca,0–7d
IN-2701367,ca99b32b-3f8f-4d35-93d5-4003da2bacb8,Troca,2025-08-12,2025-08-14,2025-08-14,2,2025-08,Troca,0–7d
